artist,song,features
Amber Mark,Monsoon,"[{'danceability': 0.62, 'energy': 0.612, 'key': 0, 'loudness': -9.107, 'mode': 1, 'speechiness': 0.089, 'acousticness': 0.308, 'instrumentalness': 0, 'liveness': 0.0747, 'valence': 0.344, 'tempo': 99.967, 'type': 'audio_features', 'id': '04G8U1rkNbiiLNsWo2doW2', 'uri': 'spotify:track:04G8U1rkNbiiLNsWo2doW2', 'track_href': 'https://api.spotify.com/v1/tracks/04G8U1rkNbiiLNsWo2doW2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/04G8U1rkNbiiLNsWo2doW2', 'duration_ms': 277152, 'time_signature': 4}]"
Dido,Hunter,"[{'danceability': 0.589, 'energy': 0.743, 'key': 0, 'loudness': -6.94, 'mode': 0, 'speechiness': 0.0277, 'acousticness': 0.245, 'instrumentalness': 5.1e-06, 'liveness': 0.263, 'valence': 0.533, 'tempo': 91.96, 'type': 'audio_features', 'id': '49HyHz6uWXHV6GT8bhX3t9', 'uri': 'spotify:track:49HyHz6uWXHV6GT8bhX3t9', 'track_href': 'https://api.spotify.com/v1/tracks/49HyHz6uWXHV6GT8bhX3t9', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/49HyHz6uWXHV6GT8bhX3t9', 'duration_ms': 237227, 'time_signature': 4}]"
10cc,I'm Not In Love,"[{'danceability': 0.404, 'energy': 0.523, 'key': 4, 'loudness': -15.7, 'mode': 1, 'speechiness': 0.0575, 'acousticness': 0.685, 'instrumentalness': 0.000498, 'liveness': 0.282, 'valence': 0.164, 'tempo': 133.738, 'type': 'audio_features', 'id': '6cuKJ1bFFy4OjfkCI9YBqc', 'uri': 'spotify:track:6cuKJ1bFFy4OjfkCI9YBqc', 'track_href': 'https://api.spotify.com/v1/tracks/6cuKJ1bFFy4OjfkCI9YBqc', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6cuKJ1bFFy4OjfkCI9YBqc', 'duration_ms': 366640, 'time_signature': 4}]"
Gregory Isaacs,Night Nurse,"[{'danceability': 0.824, 'energy': 0.366, 'key': 7, 'loudness': -10.96, 'mode': 1, 'speechiness': 0.145, 'acousticness': 0.039, 'instrumentalness': 0.106, 'liveness': 0.0403, 'valence': 0.895, 'tempo': 73.949, 'type': 'audio_features', 'id': '4DQttwipnILl88cru3BRZx', 'uri': 'spotify:track:4DQttwipnILl88cru3BRZx', 'track_href': 'https://api.spotify.com/v1/tracks/4DQttwipnILl88cru3BRZx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4DQttwipnILl88cru3BRZx', 'duration_ms': 249533, 'time_signature': 4}]"
Adam Rafferty,Overjoyed,"[{'danceability': 0.485, 'energy': 0.194, 'key': 4, 'loudness': -19.001, 'mode': 1, 'speechiness': 0.0362, 'acousticness': 0.871, 'instrumentalness': 0.567, 'liveness': 0.111, 'valence': 0.399, 'tempo': 88.214, 'type': 'audio_features', 'id': '4fLSKiNZWsdNKmLCfVS39v', 'uri': 'spotify:track:4fLSKiNZWsdNKmLCfVS39v', 'track_href': 'https://api.spotify.com/v1/tracks/4fLSKiNZWsdNKmLCfVS39v', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4fLSKiNZWsdNKmLCfVS39v', 'duration_ms': 204773, 'time_signature': 4}]"
Adriano Celentano,L'Emozione Non Ha voce (Io Non So Parlar D'Amore),"[{'danceability': 0.565, 'energy': 0.464, 'key': 11, 'loudness': -6.044, 'mode': 1, 'speechiness': 0.0408, 'acousticness': 0.615, 'instrumentalness': 0, 'liveness': 0.0905, 'valence': 0.207, 'tempo': 133.756, 'type': 'audio_features', 'id': '78YQ3TRaiRnJAxBwYhKrDt', 'uri': 'spotify:track:78YQ3TRaiRnJAxBwYhKrDt', 'track_href': 'https://api.spotify.com/v1/tracks/78YQ3TRaiRnJAxBwYhKrDt', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/78YQ3TRaiRnJAxBwYhKrDt', 'duration_ms': 250520, 'time_signature': 4}]"
Air,Playground Love (with Gordon Tracks),"[{'danceability': 0.353, 'energy': 0.422, 'key': 7, 'loudness': -10.538, 'mode': 0, 'speechiness': 0.0277, 'acousticness': 0.249, 'instrumentalness': 0.852, 'liveness': 0.301, 'valence': 0.135, 'tempo': 142.912, 'type': 'audio_features', 'id': '0qSkffeyk2FEIumqDgsYP1', 'uri': 'spotify:track:0qSkffeyk2FEIumqDgsYP1', 'track_href': 'https://api.spotify.com/v1/tracks/0qSkffeyk2FEIumqDgsYP1', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0qSkffeyk2FEIumqDgsYP1', 'duration_ms': 212693, 'time_signature': 4}]"
Ákos,Átölel,"[{'danceability': 0.531, 'energy': 0.607, 'key': 4, 'loudness': -8.575, 'mode': 0, 'speechiness': 0.037, 'acousticness': 0.301, 'instrumentalness': 0.107, 'liveness': 0.0813, 'valence': 0.36, 'tempo': 189.958, 'type': 'audio_features', 'id': '0zg7KfKfcjLWd5Xp3IKIjH', 'uri': 'spotify:track:0zg7KfKfcjLWd5Xp3IKIjH', 'track_href': 'https://api.spotify.com/v1/tracks/0zg7KfKfcjLWd5Xp3IKIjH', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0zg7KfKfcjLWd5Xp3IKIjH', 'duration_ms': 203733, 'time_signature': 3}]"
The Alan Parsons Project,Eye In The Sky,"[{'danceability': 0.823, 'energy': 0.417, 'key': 2, 'loudness': -12.643, 'mode': 1, 'speechiness': 0.032, 'acousticness': 0.562, 'instrumentalness': 0.00098, 'liveness': 0.0765, 'valence': 0.522, 'tempo': 111.928, 'type': 'audio_features', 'id': '39qYD4J4BKvZMQgxfXl5bv', 'uri': 'spotify:track:39qYD4J4BKvZMQgxfXl5bv', 'track_href': 'https://api.spotify.com/v1/tracks/39qYD4J4BKvZMQgxfXl5bv', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/39qYD4J4BKvZMQgxfXl5bv', 'duration_ms': 276280, 'time_signature': 4}]"
Al Green,How Can You Mend a Broken Heart,"[{'danceability': 0.467, 'energy': 0.42, 'key': 4, 'loudness': -6.957, 'mode': 1, 'speechiness': 0.0398, 'acousticness': 0.509, 'instrumentalness': 2.56e-05, 'liveness': 0.0707, 'valence': 0.365, 'tempo': 146.512, 'type': 'audio_features', 'id': '6lUXneXZ9jc3HSMHgd8oqh', 'uri': 'spotify:track:6lUXneXZ9jc3HSMHgd8oqh', 'track_href': 'https://api.spotify.com/v1/tracks/6lUXneXZ9jc3HSMHgd8oqh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6lUXneXZ9jc3HSMHgd8oqh', 'duration_ms': 383503, 'time_signature': 3}]"
Alison Krauss,I Believe in You,"[{'danceability': 0.383, 'energy': 0.327, 'key': 3, 'loudness': -11.007, 'mode': 1, 'speechiness': 0.0305, 'acousticness': 0.85, 'instrumentalness': 2.79e-06, 'liveness': 0.127, 'valence': 0.178, 'tempo': 131.375, 'type': 'audio_features', 'id': '43YPl5PUzjNWXmmOCz3Zfk', 'uri': 'spotify:track:43YPl5PUzjNWXmmOCz3Zfk', 'track_href': 'https://api.spotify.com/v1/tracks/43YPl5PUzjNWXmmOCz3Zfk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/43YPl5PUzjNWXmmOCz3Zfk', 'duration_ms': 279747, 'time_signature': 4}]"
Alison Krauss,Dimming of the Day,"[{'danceability': 0.334, 'energy': 0.176, 'key': 7, 'loudness': -13.435, 'mode': 1, 'speechiness': 0.0291, 'acousticness': 0.943, 'instrumentalness': 0.0129, 'liveness': 0.172, 'valence': 0.187, 'tempo': 78.522, 'type': 'audio_features', 'id': '54AZGXWzFoqevy8I9iWt2q', 'uri': 'spotify:track:54AZGXWzFoqevy8I9iWt2q', 'track_href': 'https://api.spotify.com/v1/tracks/54AZGXWzFoqevy8I9iWt2q', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/54AZGXWzFoqevy8I9iWt2q', 'duration_ms': 336640, 'time_signature': 4}]"
Amber Mark,Regret,"[{'danceability': 0.496, 'energy': 0.431, 'key': 7, 'loudness': -10.371, 'mode': 0, 'speechiness': 0.0342, 'acousticness': 0.656, 'instrumentalness': 0.0488, 'liveness': 0.211, 'valence': 0.0374, 'tempo': 136.039, 'type': 'audio_features', 'id': '4wQp3kcxjM778uwcymCXK4', 'uri': 'spotify:track:4wQp3kcxjM778uwcymCXK4', 'track_href': 'https://api.spotify.com/v1/tracks/4wQp3kcxjM778uwcymCXK4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4wQp3kcxjM778uwcymCXK4', 'duration_ms': 203531, 'time_signature': 4}]"
Amber Mark,Journey Into The Unknown,"[{'danceability': 0.159, 'energy': 0.484, 'key': 2, 'loudness': -12.412, 'mode': 1, 'speechiness': 0.054, 'acousticness': 0.705, 'instrumentalness': 0.0259, 'liveness': 0.668, 'valence': 0.193, 'tempo': 171.351, 'type': 'audio_features', 'id': '3JfvnZJx1YViPvNso9bb2V', 'uri': 'spotify:track:3JfvnZJx1YViPvNso9bb2V', 'track_href': 'https://api.spotify.com/v1/tracks/3JfvnZJx1YViPvNso9bb2V', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3JfvnZJx1YViPvNso9bb2V', 'duration_ms': 202637, 'time_signature': 3}]"
Amber Mark,Love Is Stronger Than Pride,"[{'danceability': 0.611, 'energy': 0.662, 'key': 9, 'loudness': -7.608, 'mode': 1, 'speechiness': 0.0403, 'acousticness': 0.161, 'instrumentalness': 0.000372, 'liveness': 0.069, 'valence': 0.203, 'tempo': 159.961, 'type': 'audio_features', 'id': '12S0avZgcxEa4lJXC37tzX', 'uri': 'spotify:track:12S0avZgcxEa4lJXC37tzX', 'track_href': 'https://api.spotify.com/v1/tracks/12S0avZgcxEa4lJXC37tzX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/12S0avZgcxEa4lJXC37tzX', 'duration_ms': 232273, 'time_signature': 4}]"
Amos Lee,"Keep It Loose, Keep It Tight","[{'danceability': 0.582, 'energy': 0.232, 'key': 4, 'loudness': -11.693, 'mode': 1, 'speechiness': 0.0451, 'acousticness': 0.876, 'instrumentalness': 1.32e-06, 'liveness': 0.107, 'valence': 0.238, 'tempo': 131.599, 'type': 'audio_features', 'id': '69dDr3w8IIcOGKwlW5XntT', 'uri': 'spotify:track:69dDr3w8IIcOGKwlW5XntT', 'track_href': 'https://api.spotify.com/v1/tracks/69dDr3w8IIcOGKwlW5XntT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/69dDr3w8IIcOGKwlW5XntT', 'duration_ms': 188080, 'time_signature': 4}]"
Amos Lee,Colors,"[{'danceability': 0.681, 'energy': 0.168, 'key': 7, 'loudness': -13.397, 'mode': 1, 'speechiness': 0.0291, 'acousticness': 0.793, 'instrumentalness': 0.000134, 'liveness': 0.109, 'valence': 0.29, 'tempo': 128.615, 'type': 'audio_features', 'id': '72SPsHheqN6J3sI520jT9E', 'uri': 'spotify:track:72SPsHheqN6J3sI520jT9E', 'track_href': 'https://api.spotify.com/v1/tracks/72SPsHheqN6J3sI520jT9E', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/72SPsHheqN6J3sI520jT9E', 'duration_ms': 160453, 'time_signature': 4}]"
Amos Lee,Kid,"[{'danceability': 0.47, 'energy': 0.351, 'key': 7, 'loudness': -10.826, 'mode': 0, 'speechiness': 0.0265, 'acousticness': 0.8, 'instrumentalness': 0, 'liveness': 0.129, 'valence': 0.298, 'tempo': 85.23, 'type': 'audio_features', 'id': '5p3fcr2jjbGMYUsvYRmArS', 'uri': 'spotify:track:5p3fcr2jjbGMYUsvYRmArS', 'track_href': 'https://api.spotify.com/v1/tracks/5p3fcr2jjbGMYUsvYRmArS', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5p3fcr2jjbGMYUsvYRmArS', 'duration_ms': 191133, 'time_signature': 4}]"
Amos Lee,Clear Blue Eyes,"[{'danceability': 0.511, 'energy': 0.352, 'key': 6, 'loudness': -11.674, 'mode': 1, 'speechiness': 0.029, 'acousticness': 0.793, 'instrumentalness': 0.000613, 'liveness': 0.11, 'valence': 0.232, 'tempo': 114.294, 'type': 'audio_features', 'id': '5zf6yeVg4MzPaREzyrrErD', 'uri': 'spotify:track:5zf6yeVg4MzPaREzyrrErD', 'track_href': 'https://api.spotify.com/v1/tracks/5zf6yeVg4MzPaREzyrrErD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5zf6yeVg4MzPaREzyrrErD', 'duration_ms': 203093, 'time_signature': 3}]"
Azure Ray,Seven Days,"[{'danceability': 0.528, 'energy': 0.157, 'key': 9, 'loudness': -18.121, 'mode': 0, 'speechiness': 0.0373, 'acousticness': 0.697, 'instrumentalness': 0.0924, 'liveness': 0.106, 'valence': 0.118, 'tempo': 138.568, 'type': 'audio_features', 'id': '17WFd8aNNwTu570VVX0HSx', 'uri': 'spotify:track:17WFd8aNNwTu570VVX0HSx', 'track_href': 'https://api.spotify.com/v1/tracks/17WFd8aNNwTu570VVX0HSx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/17WFd8aNNwTu570VVX0HSx', 'duration_ms': 217413, 'time_signature': 4}]"
The Avett Brothers,I And Love And You,"[{'danceability': 0.424, 'energy': 0.264, 'key': 2, 'loudness': -9.984, 'mode': 1, 'speechiness': 0.0298, 'acousticness': 0.831, 'instrumentalness': 7.08e-05, 'liveness': 0.0763, 'valence': 0.169, 'tempo': 139.593, 'type': 'audio_features', 'id': '7CEV9VwA8XO9wwxTXgYKvY', 'uri': 'spotify:track:7CEV9VwA8XO9wwxTXgYKvY', 'track_href': 'https://api.spotify.com/v1/tracks/7CEV9VwA8XO9wwxTXgYKvY', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7CEV9VwA8XO9wwxTXgYKvY', 'duration_ms': 300840, 'time_signature': 4}]"
Aoife O'Donovan,Oh Mama,"[{'danceability': 0.483, 'energy': 0.364, 'key': 7, 'loudness': -11.595, 'mode': 1, 'speechiness': 0.0283, 'acousticness': 0.753, 'instrumentalness': 0, 'liveness': 0.0848, 'valence': 0.249, 'tempo': 108.768, 'type': 'audio_features', 'id': '5ktz321H2DfMhpPJIhiZaA', 'uri': 'spotify:track:5ktz321H2DfMhpPJIhiZaA', 'track_href': 'https://api.spotify.com/v1/tracks/5ktz321H2DfMhpPJIhiZaA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ktz321H2DfMhpPJIhiZaA', 'duration_ms': 245400, 'time_signature': 3}]"
Aoife O'Donovan,Hallowell,"[{'danceability': 0.34, 'energy': 0.0439, 'key': 2, 'loudness': -18.063, 'mode': 1, 'speechiness': 0.036, 'acousticness': 0.915, 'instrumentalness': 0, 'liveness': 0.0825, 'valence': 0.255, 'tempo': 83.642, 'type': 'audio_features', 'id': '5wrgATE56keyh0f9FLN8Rx', 'uri': 'spotify:track:5wrgATE56keyh0f9FLN8Rx', 'track_href': 'https://api.spotify.com/v1/tracks/5wrgATE56keyh0f9FLN8Rx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5wrgATE56keyh0f9FLN8Rx', 'duration_ms': 263907, 'time_signature': 4}]"
Alice In Chains,Rooster (2022 Remaster),"[{'danceability': 0.271, 'energy': 0.551, 'key': 3, 'loudness': -8.46, 'mode': 1, 'speechiness': 0.0272, 'acousticness': 0.0307, 'instrumentalness': 0.000581, 'liveness': 0.118, 'valence': 0.2, 'tempo': 143.899, 'type': 'audio_features', 'id': '0wvIGFIgbyz4JNwQhZgTv2', 'uri': 'spotify:track:0wvIGFIgbyz4JNwQhZgTv2', 'track_href': 'https://api.spotify.com/v1/tracks/0wvIGFIgbyz4JNwQhZgTv2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0wvIGFIgbyz4JNwQhZgTv2', 'duration_ms': 374333, 'time_signature': 3}]"
Alien,Somewhere out There,"[{'danceability': 0.427, 'energy': 0.686, 'key': 1, 'loudness': -7.495, 'mode': 1, 'speechiness': 0.0267, 'acousticness': 0.149, 'instrumentalness': 0.0144, 'liveness': 0.056, 'valence': 0.245, 'tempo': 94.057, 'type': 'audio_features', 'id': '5ztr1Yda94miEQc07VMAjw', 'uri': 'spotify:track:5ztr1Yda94miEQc07VMAjw', 'track_href': 'https://api.spotify.com/v1/tracks/5ztr1Yda94miEQc07VMAjw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5ztr1Yda94miEQc07VMAjw', 'duration_ms': 262813, 'time_signature': 4}]"
Angèle,Jalousie,"[{'danceability': 0.588, 'energy': 0.443, 'key': 7, 'loudness': -10.019, 'mode': 0, 'speechiness': 0.0411, 'acousticness': 0.811, 'instrumentalness': 6.16e-05, 'liveness': 0.118, 'valence': 0.335, 'tempo': 89.951, 'type': 'audio_features', 'id': '3U5x1rplpJNKR3Xg88EfLi', 'uri': 'spotify:track:3U5x1rplpJNKR3Xg88EfLi', 'track_href': 'https://api.spotify.com/v1/tracks/3U5x1rplpJNKR3Xg88EfLi', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3U5x1rplpJNKR3Xg88EfLi', 'duration_ms': 225707, 'time_signature': 4}]"
Anggun,Snow on the Sahara,"[{'danceability': 0.607, 'energy': 0.795, 'key': 1, 'loudness': -6.614, 'mode': 0, 'speechiness': 0.0554, 'acousticness': 0.289, 'instrumentalness': 0.000164, 'liveness': 0.064, 'valence': 0.771, 'tempo': 83.955, 'type': 'audio_features', 'id': '5swSfPJA2eZOBh3VTSzAvy', 'uri': 'spotify:track:5swSfPJA2eZOBh3VTSzAvy', 'track_href': 'https://api.spotify.com/v1/tracks/5swSfPJA2eZOBh3VTSzAvy', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5swSfPJA2eZOBh3VTSzAvy', 'duration_ms': 258933, 'time_signature': 4}]"
Brad Paisley,Kim,"[{'danceability': 0.579, 'energy': 0.384, 'key': 4, 'loudness': -9.978, 'mode': 1, 'speechiness': 0.0275, 'acousticness': 0.851, 'instrumentalness': 0.885, 'liveness': 0.102, 'valence': 0.127, 'tempo': 142.668, 'type': 'audio_features', 'id': '2t7hFoIawuTu9YtkM0g1iN', 'uri': 'spotify:track:2t7hFoIawuTu9YtkM0g1iN', 'track_href': 'https://api.spotify.com/v1/tracks/2t7hFoIawuTu9YtkM0g1iN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2t7hFoIawuTu9YtkM0g1iN', 'duration_ms': 237320, 'time_signature': 4}]"
Brad Paisley,What a Friend We Have in Jesus,"[{'danceability': 0.398, 'energy': 0.236, 'key': 2, 'loudness': -13.863, 'mode': 1, 'speechiness': 0.0412, 'acousticness': 0.839, 'instrumentalness': 0.949, 'liveness': 0.167, 'valence': 0.415, 'tempo': 156.715, 'type': 'audio_features', 'id': '12D78yb2yWmXunMtiikf7x', 'uri': 'spotify:track:12D78yb2yWmXunMtiikf7x', 'track_href': 'https://api.spotify.com/v1/tracks/12D78yb2yWmXunMtiikf7x', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/12D78yb2yWmXunMtiikf7x', 'duration_ms': 148573, 'time_signature': 4}]"
Ben Harper,The Three Of Us,"[{'danceability': 0.43, 'energy': 0.147, 'key': 5, 'loudness': -16.677, 'mode': 1, 'speechiness': 0.0548, 'acousticness': 0.568, 'instrumentalness': 0.00235, 'liveness': 0.106, 'valence': 0.25, 'tempo': 141.024, 'type': 'audio_features', 'id': '1VD8kfTLRwQErMZkLtHjcP', 'uri': 'spotify:track:1VD8kfTLRwQErMZkLtHjcP', 'track_href': 'https://api.spotify.com/v1/tracks/1VD8kfTLRwQErMZkLtHjcP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1VD8kfTLRwQErMZkLtHjcP', 'duration_ms': 155400, 'time_signature': 3}]"
Ben Harper,Waiting On An Angel,"[{'danceability': 0.631, 'energy': 0.0477, 'key': 10, 'loudness': -21.971, 'mode': 1, 'speechiness': 0.0662, 'acousticness': 0.854, 'instrumentalness': 0, 'liveness': 0.104, 'valence': 0.466, 'tempo': 118.141, 'type': 'audio_features', 'id': '7yO3mhpAt99n60tK9VkXLf', 'uri': 'spotify:track:7yO3mhpAt99n60tK9VkXLf', 'track_href': 'https://api.spotify.com/v1/tracks/7yO3mhpAt99n60tK9VkXLf', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7yO3mhpAt99n60tK9VkXLf', 'duration_ms': 233533, 'time_signature': 3}]"
Ben Harper,Forever,"[{'danceability': 0.653, 'energy': 0.151, 'key': 0, 'loudness': -20.269, 'mode': 1, 'speechiness': 0.168, 'acousticness': 0.858, 'instrumentalness': 3.05e-05, 'liveness': 0.149, 'valence': 0.27, 'tempo': 170.354, 'type': 'audio_features', 'id': '7x8OcAzBWvSgw4TBqBeAHM', 'uri': 'spotify:track:7x8OcAzBWvSgw4TBqBeAHM', 'track_href': 'https://api.spotify.com/v1/tracks/7x8OcAzBWvSgw4TBqBeAHM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7x8OcAzBWvSgw4TBqBeAHM', 'duration_ms': 204360, 'time_signature': 4}]"
Ben Howard,Small Things,"[{'danceability': 0.389, 'energy': 0.583, 'key': 7, 'loudness': -10.13, 'mode': 0, 'speechiness': 0.0407, 'acousticness': 0.778, 'instrumentalness': 0.272, 'liveness': 0.116, 'valence': 0.154, 'tempo': 135.818, 'type': 'audio_features', 'id': '3fQ8DJGDTKdOqtZrSwBH6I', 'uri': 'spotify:track:3fQ8DJGDTKdOqtZrSwBH6I', 'track_href': 'https://api.spotify.com/v1/tracks/3fQ8DJGDTKdOqtZrSwBH6I', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3fQ8DJGDTKdOqtZrSwBH6I', 'duration_ms': 343776, 'time_signature': 4}]"
Ben Woolman,Heat,"[{'danceability': 0.438, 'energy': 0.193, 'key': 9, 'loudness': -21.92, 'mode': 0, 'speechiness': 0.0595, 'acousticness': 0.942, 'instrumentalness': 0.866, 'liveness': 0.108, 'valence': 0.309, 'tempo': 83.767, 'type': 'audio_features', 'id': '3WgjuiahVh7As4w3IcQZEE', 'uri': 'spotify:track:3WgjuiahVh7As4w3IcQZEE', 'track_href': 'https://api.spotify.com/v1/tracks/3WgjuiahVh7As4w3IcQZEE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3WgjuiahVh7As4w3IcQZEE', 'duration_ms': 245653, 'time_signature': 4}]"
Calum Scott,Dancing On My Own,"[{'danceability': 0.608, 'energy': 0.174, 'key': 1, 'loudness': -8.796, 'mode': 1, 'speechiness': 0.0332, 'acousticness': 0.851, 'instrumentalness': 1.92e-05, 'liveness': 0.0855, 'valence': 0.193, 'tempo': 112.175, 'type': 'audio_features', 'id': '02WacdrRpm4zlP8H7X6bnQ', 'uri': 'spotify:track:02WacdrRpm4zlP8H7X6bnQ', 'track_href': 'https://api.spotify.com/v1/tracks/02WacdrRpm4zlP8H7X6bnQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/02WacdrRpm4zlP8H7X6bnQ', 'duration_ms': 260004, 'time_signature': 4}]"
Catriona Mackay,Swan LK 243,"[{'danceability': 0.466, 'energy': 0.335, 'key': 5, 'loudness': -12.863, 'mode': 1, 'speechiness': 0.0321, 'acousticness': 0.951, 'instrumentalness': 0.37, 'liveness': 0.105, 'valence': 0.318, 'tempo': 114.52, 'type': 'audio_features', 'id': '57NJZWkE4yl2XuqJbbj1Wd', 'uri': 'spotify:track:57NJZWkE4yl2XuqJbbj1Wd', 'track_href': 'https://api.spotify.com/v1/tracks/57NJZWkE4yl2XuqJbbj1Wd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/57NJZWkE4yl2XuqJbbj1Wd', 'duration_ms': 269587, 'time_signature': 3}]"
Damien Rice,9 Crimes,"[{'danceability': 0.346, 'energy': 0.139, 'key': 0, 'loudness': -15.326, 'mode': 1, 'speechiness': 0.0321, 'acousticness': 0.913, 'instrumentalness': 7.73e-05, 'liveness': 0.0934, 'valence': 0.116, 'tempo': 136.168, 'type': 'audio_features', 'id': '5GZEeowhvSieFDiR8fQ2im', 'uri': 'spotify:track:5GZEeowhvSieFDiR8fQ2im', 'track_href': 'https://api.spotify.com/v1/tracks/5GZEeowhvSieFDiR8fQ2im', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5GZEeowhvSieFDiR8fQ2im', 'duration_ms': 217947, 'time_signature': 4}]"
Franz Liszt,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major","[{'danceability': 0.343, 'energy': 0.0342, 'key': 8, 'loudness': -25.591, 'mode': 1, 'speechiness': 0.0406, 'acousticness': 0.991, 'instrumentalness': 0.92, 'liveness': 0.1, 'valence': 0.0378, 'tempo': 60.228, 'type': 'audio_features', 'id': '6GzMz3s0K1YKwRVI36CgRx', 'uri': 'spotify:track:6GzMz3s0K1YKwRVI36CgRx', 'track_href': 'https://api.spotify.com/v1/tracks/6GzMz3s0K1YKwRVI36CgRx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6GzMz3s0K1YKwRVI36CgRx', 'duration_ms': 270000, 'time_signature': 3}]"
Frédéric Chopin,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2","[{'danceability': 0.427, 'energy': 0.0451, 'key': 3, 'loudness': -24.698, 'mode': 1, 'speechiness': 0.041, 'acousticness': 0.99, 'instrumentalness': 0.913, 'liveness': 0.112, 'valence': 0.0707, 'tempo': 119.78, 'type': 'audio_features', 'id': '7n92QzQomRCLlciO14X0kd', 'uri': 'spotify:track:7n92QzQomRCLlciO14X0kd', 'track_href': 'https://api.spotify.com/v1/tracks/7n92QzQomRCLlciO14X0kd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7n92QzQomRCLlciO14X0kd', 'duration_ms': 268427, 'time_signature': 3}]"
Gareth Pearson,Beauty of Discipline,"[{'danceability': 0.469, 'energy': 0.292, 'key': 6, 'loudness': -16.363, 'mode': 1, 'speechiness': 0.0361, 'acousticness': 0.904, 'instrumentalness': 0.366, 'liveness': 0.114, 'valence': 0.242, 'tempo': 101.093, 'type': 'audio_features', 'id': '519POQZ8qXwhqtKzAu1Exp', 'uri': 'spotify:track:519POQZ8qXwhqtKzAu1Exp', 'track_href': 'https://api.spotify.com/v1/tracks/519POQZ8qXwhqtKzAu1Exp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/519POQZ8qXwhqtKzAu1Exp', 'duration_ms': 263213, 'time_signature': 4}]"
John Doyle,Liberty's Sweet Shore,"[{'danceability': 0.284, 'energy': 0.257, 'key': 5, 'loudness': -13.579, 'mode': 1, 'speechiness': 0.0297, 'acousticness': 0.862, 'instrumentalness': 0.000225, 'liveness': 0.0964, 'valence': 0.377, 'tempo': 104.871, 'type': 'audio_features', 'id': '7r6OvVZlrcf3oN0FQhmfca', 'uri': 'spotify:track:7r6OvVZlrcf3oN0FQhmfca', 'track_href': 'https://api.spotify.com/v1/tracks/7r6OvVZlrcf3oN0FQhmfca', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7r6OvVZlrcf3oN0FQhmfca', 'duration_ms': 326547, 'time_signature': 3}]"
John Prine,In Spite of Ourselves,"[{'danceability': 0.544, 'energy': 0.27, 'key': 0, 'loudness': -11.327, 'mode': 1, 'speechiness': 0.0439, 'acousticness': 0.675, 'instrumentalness': 0, 'liveness': 0.0912, 'valence': 0.702, 'tempo': 154.118, 'type': 'audio_features', 'id': '71PfUEYhCLmqttVTYizFDh', 'uri': 'spotify:track:71PfUEYhCLmqttVTYizFDh', 'track_href': 'https://api.spotify.com/v1/tracks/71PfUEYhCLmqttVTYizFDh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/71PfUEYhCLmqttVTYizFDh', 'duration_ms': 213600, 'time_signature': 4}]"
