artist,track,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
patty duke,whenever she holds you,0.36,0.331,-10.477,0.0263,0.914,4.8e-06,0.12,0.16,96.251,6
johnny tillotson,our world,0.605,0.375,-9.788,0.0293,0.644,0.0,0.164,0.538,100.158,6
alan hawkshaw,man on the move,0.774,0.408,-13.444,0.0913,0.835,0.812,0.105,0.805,104.043,4
cleveland crochet and band,sugar bee,0.656,0.499,-13.607,0.0641,0.498,4.52e-06,0.0564,0.901,141.073,3
the paul butterfield blues band,thank you mr. poobah,0.439,0.695,-9.798,0.0495,0.832,0.776,0.395,0.923,157.711,4
vicente fernández,mi desgracia,0.532,0.451,-4.232,0.0249,0.46,1.81e-05,0.537,0.411,107.252,5
bobby vee,sharing you,0.495,0.443,-10.029,0.0297,0.382,2.77e-06,0.0996,0.478,109.948,6
nara leão,diz que fui por ai,0.735,0.494,-8.463,0.0672,0.716,1.23e-06,0.324,0.548,80.01,6
jody miller,queen of the house,0.644,0.217,-18.303,0.136,0.0367,0.0,0.0883,0.507,129.824,6
nara leão,"com açúcar, com afeto",0.708,0.281,-15.256,0.0342,0.837,0.000587,0.145,0.623,116.945,6
david lindup,tiptoe bridge,0.307,0.155,-16.583,0.0356,0.99,0.776,0.106,0.118,100.539,1
alfredo zitarrosa,no me esperes,0.65,0.288,-12.582,0.0499,0.92,0.109,0.111,0.382,94.498,6
the righteous brothers,ebb tide,0.165,0.232,-15.668,0.0362,0.647,4.69e-05,0.121,0.148,73.899,6
la lupe,amor gitano,0.296,0.576,-5.315,0.0333,0.724,0.0,0.169,0.559,178.661,0
jerry butler,he will break your heart,0.612,0.601,-9.095,0.0425,0.22,0.0,0.446,0.692,130.939,5
eydie gormé,oración caribe,0.516,0.273,-13.138,0.0385,0.629,0.0,0.142,0.657,102.821,6
tito puente,summer love,0.465,0.339,-10.15,0.0244,0.879,0.54,0.622,0.636,97.01,5
crow,evil woman don't play your games with me,0.625,0.744,-6.506,0.0867,0.0288,0.00134,0.287,0.906,133.792,3
leipzig radio symphony orchestra,"carmen: act iii - ""halt ein! halt ein! jose!""",0.281,0.146,-17.981,0.0488,0.973,1.19e-05,0.306,0.112,76.125,1
ary lobo,zé paraiba,0.535,0.95,-2.081,0.0623,0.308,0.0,0.358,0.912,100.6,3
elmer bernstein,tung-tze,0.511,0.368,-9.145,0.0296,0.0182,0.091,0.148,0.33,124.161,0
the drifters,some kind of wonderful,0.516,0.506,-9.043,0.0343,0.721,1.17e-06,0.176,0.622,121.292,6
los teen tops,confidente de secundaria,0.613,0.935,-6.332,0.0555,0.758,1.6e-06,0.184,0.841,100.422,3
mike clifford,close to cathy,0.453,0.206,-10.18,0.0277,0.784,0.0,0.069,0.283,81.715,6
gaetano donizetti,lucia di lammermoor: act i: scene 2: regnava nel silenzio,0.228,0.146,-18.881,0.0529,0.983,0.00833,0.111,0.038,81.448,1
javier solís,media vuelta,0.449,0.327,-9.967,0.0349,0.901,0.0,0.411,0.633,104.884,6
"bobby ""boris"" pickett",let's fly away,0.479,0.171,-18.931,0.279,0.902,3.09e-05,0.0924,0.404,123.415,6
patsy cline,leavin' on your mind,0.493,0.0719,-19.293,0.0317,0.932,2.04e-06,0.607,0.385,104.018,6
the impressions,fool for you,0.451,0.654,-7.693,0.0477,0.0561,0.0,0.505,0.523,81.187,5
tony bennett,a taste of honey,0.391,0.237,-9.567,0.0288,0.834,0.0,0.104,0.362,98.253,6
palito ortega,despeinada,0.633,0.837,-4.957,0.0503,0.708,0.0,0.284,0.963,88.072,3
giuseppe verdi,"rigoletto [acts ii & iii]: ah! piangi, fanciulla, paingi (rigoletto, gilda)",0.2,0.126,-22.658,0.0479,0.959,0.0428,0.0814,0.0774,78.766,1
bobby rydell,volare,0.498,0.648,-6.355,0.0339,0.596,0.0,0.094,0.904,130.014,3
flatt & scruggs,the ballad of jed clampett,0.544,0.538,-12.058,0.035,0.194,0.000142,0.392,0.947,136.92,3
tommy roe,jack and jill,0.702,0.632,-9.533,0.0767,0.0614,0.0,0.0843,0.741,101.005,3
p. susheela,andenu nede,0.526,0.442,-6.686,0.049,0.743,0.000586,0.0847,0.623,114.207,6
gene chandler,nothing can stop me,0.609,0.501,-9.324,0.0505,0.276,0.0,0.362,0.719,119.788,3
the impressions,gypsy woman,0.592,0.33,-13.945,0.0669,0.566,0.0,0.217,0.746,119.491,6
wade flemons,easy lovin',0.575,0.356,-7.429,0.0294,0.886,0.0,0.0641,0.763,106.452,6
elis regina,giro,0.59,0.476,-13.13,0.0304,0.549,0.000252,0.2,0.763,133.528,6
peaches & herb,close your eyes,0.489,0.208,-14.906,0.0306,0.653,1.87e-06,0.102,0.48,81.489,6
johnny winter,i love everybody,0.351,0.655,-9.419,0.0378,0.0137,0.00154,0.0746,0.74,89.817,3
elmer bernstein,the body,0.0761,0.00358,-35.957,0.041,0.95,0.729,0.115,0.0361,75.061,1
roberto carlos,o calhambeque (road hog) - versão remasterizada,0.773,0.429,-11.971,0.0701,0.179,2.98e-06,0.348,0.967,86.949,3
ruggero leoncavallo,pagliacci (sung in german): act i scene 2: qual fiamma avea nel guardo,0.243,0.124,-16.917,0.0475,0.974,2.02e-05,0.617,0.0434,80.645,1
etta james,security,0.694,0.726,-6.335,0.0446,0.383,5.59e-05,0.0897,0.853,111.483,3
adam wade,take good care of her,0.365,0.241,-13.078,0.0321,0.837,0.0,0.349,0.339,114.302,6
nelson gonçalves,amarga confissao,0.499,0.437,-8.884,0.0378,0.865,0.0,0.343,0.613,120.686,6
alberto beltran,el 19,0.53,0.405,-8.397,0.0307,0.484,0.00017,0.31,0.629,128.525,6
giacomo puccini,"madama butterfly (1986 - remaster), act i: viene la sera (pinkerton/butterfly/suzuki)",0.162,0.119,-17.058,0.0459,0.975,0.00608,0.102,0.0518,171.331,6
gilberto gil,mancada,0.565,0.403,-15.406,0.042,0.82,0.0695,0.114,0.927,194.995,6
the young rascals,i've been lonely too long,0.657,0.397,-15.622,0.0501,0.0473,6.78e-05,0.0887,0.73,125.347,3
ary lobo,faca de ponta,0.668,0.826,-7.788,0.0972,0.184,0.0,0.157,0.969,95.612,3
al martino,we could,0.479,0.38,-12.492,0.0369,0.718,3.85e-05,0.239,0.658,114.12,6
billy joe & the checkmates,percolator (twist),0.717,0.549,-12.272,0.252,0.719,0.474,0.0746,0.695,148.628,3
"blood, sweat & tears",you've made me so very happy,0.414,0.501,-9.105,0.0443,0.253,0.0,0.353,0.452,95.837,6
francy boland,dia blue,0.391,0.456,-9.394,0.0425,0.739,0.121,0.163,0.24,135.969,6
the doors,runnin' blue,0.67,0.388,-12.367,0.0351,0.37,0.0,0.0688,0.795,111.83,3
celia cruz,"mi treque, treque",0.586,0.53,-4.55,0.032,0.549,1.65e-05,0.269,0.721,125.674,3
scott walker,paper doll,0.581,0.51,-5.228,0.0306,0.751,0.0,0.183,0.565,137.296,6
camille saint-saëns,"samson et dalila, op. 47: bacchanale",0.255,0.276,-16.134,0.0385,0.809,0.547,0.268,0.19,133.996,1
creedence clearwater revival,i put a spell on you,0.391,0.732,-8.188,0.0295,0.00471,0.121,0.0979,0.622,100.354,0
the drifters,when my little girl is smiling,0.323,0.696,-4.352,0.0433,0.517,0.0,0.102,0.631,80.01,0
b.b. king,you put it on me,0.557,0.309,-12.379,0.145,0.35,0.0111,0.0624,0.549,84.249,6
etta james,all i could do was cry,0.371,0.244,-8.968,0.03,0.725,8.87e-05,0.456,0.51,173.908,6
michel legrand,second honeymoon,0.244,0.102,-19.208,0.0343,0.975,0.934,0.112,0.13,77.758,1
traditional,gaude felix. master cistercium,0.197,0.19,-18.642,0.0476,0.973,0.00769,0.142,0.133,73.522,1
the flying machine,smile a little smile for me,0.616,0.381,-11.528,0.0298,0.504,0.0,0.29,0.488,89.766,6
sonny & cher,have i stayed too long,0.314,0.537,-10.627,0.0258,0.0846,0.0,0.0959,0.215,172.98,0
gaetano donizetti,"la fille du régiment / act 2: ""tous les trois réunis, quel plaisir mes amis!""",0.455,0.245,-19.362,0.139,0.986,0.0094,0.887,0.331,94.784,5
the dovells,bristol twistin' annie,0.396,0.55,-7.346,0.208,0.106,0.0,0.0817,0.611,203.274,0
gilberto gil,"maria (me perdoe, maria)",0.505,0.0305,-21.864,0.0523,0.993,0.528,0.0974,0.326,104.035,1
the beach boys,california girls,0.503,0.62,-6.069,0.0295,0.471,0.0,0.159,0.713,116.595,3
the turtles,elenore,0.63,0.625,-8.407,0.0375,0.6,1.52e-05,0.24,0.887,122.504,3
the rationals,respect,0.496,0.707,-7.095,0.0371,0.00675,0.0,0.35,0.86,126.853,3
traffic,house for everyone - mono version,0.55,0.717,-9.019,0.0777,0.477,1.4e-06,0.129,0.698,123.123,3
orquesta casino de la playa,ritmo pa' mí,0.63,0.337,-8.907,0.308,0.942,0.000262,0.0892,0.668,108.888,2
mary wells,what's easy for two is so hard for one,0.627,0.49,-9.399,0.0702,0.632,0.00171,0.316,0.895,133.975,3
wiener philharmoniker,"don giovanni, k. 527, act ii: ""questo è il fin""",0.221,0.598,-12.17,0.553,0.973,0.0,0.909,0.339,166.533,2
giampiero boneschi,le ire di ursus,0.42,0.873,-11.689,0.1,0.808,0.879,0.363,0.183,119.821,4
john zacherle,a-b-c,0.716,0.742,-5.727,0.242,0.663,0.0,0.107,0.834,135.104,3
antônio carlos jobim,useless landscape,0.361,0.0944,-22.663,0.0327,0.94,0.000178,0.115,0.139,92.472,1
ary lobo,vendedor de assaí,0.452,0.759,-7.821,0.175,0.658,0.0,0.738,0.853,137.976,5
orquesta casino de la playa,mambo simphony,0.554,0.278,-8.386,0.0349,0.928,0.922,0.136,0.428,131.401,4
montgomery gentry,lucky man,0.578,0.471,-7.27,0.0289,0.368,0.0,0.159,0.532,133.061,3
pretty ricky,on the hotline,0.704,0.854,-5.477,0.183,0.0185,0.0,0.148,0.688,92.988,3
candlemass,clouds of dementia,0.162,0.836,-3.009,0.0473,0.000111,0.00457,0.174,0.3,86.964,0
zwartketterij,"heavy metal, raise hell!",0.188,0.994,-3.745,0.166,7.39e-06,0.0784,0.192,0.333,148.44,0
billy currington,i got a feelin',0.63,0.764,-4.353,0.0275,0.363,0.0,0.125,0.631,112.098,3
state of art,dantzig station,0.726,0.837,-7.223,0.0965,0.373,0.268,0.136,0.969,135.347,3
blacklisted,divorced,0.365,0.922,-2.644,0.071,0.00285,0.0,0.321,0.29,77.25,0
alan jackson,where i come from,0.726,0.631,-8.136,0.0334,0.22,0.0,0.193,0.746,124.711,3
tim mcgraw,nothin' to die for,0.481,0.786,-5.654,0.0288,0.0538,0.0,0.0759,0.389,153.105,0
say anything,i want to know your plans,0.647,0.324,-9.679,0.0377,0.354,0.0,0.115,0.344,124.213,6
frankee,f.u.r.b. (f u right back),0.787,0.632,-3.487,0.137,0.103,6.78e-06,0.388,0.612,141.026,3
jason aldean,amarillo sky,0.491,0.776,-3.887,0.0393,0.314,0.0,0.146,0.428,154.988,0
hot rod circuit,gin and juice,0.455,0.737,-6.206,0.0272,0.00114,0.000487,0.195,0.206,94.028,0
phil vassar,six-pack summer,0.725,0.733,-6.66,0.0242,0.508,0.0,0.173,0.843,100.311,3
kartar ramla,hatho pai kariya na kar,0.497,0.421,-14.059,0.187,0.985,0.839,0.148,0.804,92.19,1
ham,serious hardcore - original mix,0.509,0.942,-6.899,0.0628,0.000639,0.882,0.0788,0.163,169.96,4
montgomery gentry,daddy won't sell the farm,0.708,0.728,-7.039,0.0298,0.011,2.26e-05,0.0556,0.704,119.881,3
the all-american rejects,move along,0.518,0.916,-3.858,0.0454,0.000148,0.0,0.291,0.646,109.864,0
tito schipa,era de maggio,0.395,0.248,-10.025,0.0519,0.979,0.0,0.177,0.324,85.174,6
maximo park,apply some pressure,0.378,0.953,-3.632,0.138,0.000719,2.89e-05,0.0936,0.512,167.808,0
big punisher featuring donell jones,it's so hard,0.9,0.593,-6.629,0.333,0.0554,0.0,0.0304,0.633,92.946,2
the mahones,celtic pride,0.329,0.812,-11.48,0.0872,0.0141,0.0786,0.0603,0.4,165.013,0
clubroot,birth interlude,0.389,0.598,-8.473,0.0363,0.782,0.948,0.0825,0.0396,140.002,4
fat joe featuring lil wayne,make it rain,0.744,0.697,-5.063,0.197,0.0106,0.0,0.0842,0.767,149.28,3
the fiery furnaces,here comes the summer,0.723,0.785,-5.722,0.0302,0.0247,0.00347,0.26,0.816,128.03,3
the clean,in the dreamlife you need a rubber soul,0.56,0.808,-6.725,0.0306,0.2,0.308,0.416,0.691,128.051,5
reba mcentire,he gets that from me,0.643,0.391,-10.09,0.0296,0.622,1.38e-05,0.11,0.418,143.786,6
frankie valli & the four seasons,stay - 2006 remaster,0.735,0.732,-8.915,0.0699,0.572,2.61e-05,0.0997,0.656,117.58,3
joe mcphee,improvisation 5,0.536,0.081,-20.968,0.0877,0.958,0.922,0.113,0.477,138.498,1
phil vassar,carlene,0.587,0.88,-5.725,0.0324,0.0784,0.0,0.182,0.778,129.222,3
sugar ray,someday,0.743,0.67,-4.547,0.0293,0.0108,0.0702,0.22,0.934,110.832,3
craig david,7 days,0.659,0.812,-7.499,0.0487,0.23,0.0,0.0951,0.888,83.013,3
nitrogenetics,true rebel,0.539,0.985,-7.354,0.126,0.00857,0.12,0.0792,0.127,162.065,0
justin timberlake,rock your body,0.891,0.714,-6.055,0.14,0.202,0.000234,0.0521,0.818,100.972,3
j. holiday,bed,0.684,0.606,-7.268,0.0504,0.17,0.0,0.058,0.723,127.901,3
lcd soundsystem,daft punk is playing at my house - soulwax shibuya mix,0.658,0.954,-5.376,0.0792,0.000891,9.8e-06,0.115,0.486,132.029,0
papa roach,scars,0.471,0.936,-3.354,0.0448,0.0783,0.0,0.171,0.45,89.881,0
jennifer lopez featuring ja rule,ain't it funny,0.781,0.746,-2.686,0.17,0.364,0.0,0.098,0.786,89.43,3
shinedown,sound of madness,0.328,0.939,-1.654,0.0423,4.93e-05,0.0065,0.337,0.329,185.971,0
rick ross featuring nelly & avery storm,here i am,0.746,0.717,-5.788,0.127,0.189,0.0,0.0704,0.475,109.753,3
alestorm,black sails at midnight,0.493,0.977,-3.808,0.151,7.21e-06,0.00538,0.356,0.322,100.02,0
david archuleta,crush,0.57,0.664,-4.718,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,0
velvet acid christ,caustic disco,0.564,0.878,-6.835,0.0499,9.11e-06,0.793,0.671,0.483,127.046,5
valhall,arctic,0.277,0.836,-6.563,0.0458,0.000225,0.0284,0.117,0.351,95.514,0
blake shelton,some beach,0.787,0.765,-6.331,0.0265,0.231,1.79e-05,0.323,0.964,115.979,3
kellie coffey,when you lie next to me,0.312,0.404,-10.014,0.0293,0.184,0.0,0.306,0.115,138.425,0
plain white t's,"1, 2, 3, 4",0.458,0.55,-7.092,0.0262,0.566,1.39e-05,0.108,0.56,90.56,6
carrie underwood,mama's song,0.341,0.659,-5.419,0.0357,0.442,0.0,0.096,0.269,79.987,0
jazkamer,occult glider,0.168,0.808,-4.563,0.108,0.0329,0.964,0.331,0.0209,91.269,4
ikimonogakari,hotarunohikari,0.566,0.919,-1.901,0.0639,0.0666,0.0,0.34,0.55,146.99,0
john legend,used to love u,0.661,0.796,-4.776,0.0833,0.0347,0.0,0.396,0.657,87.982,3
aly & aj,rush,0.548,0.815,-5.218,0.0409,0.0175,8.9e-06,0.127,0.212,129.963,0
keyshia cole,i remember,0.422,0.736,-4.426,0.049,0.203,0.0,0.102,0.303,129.278,0
dj wag,feeling good - no apologize radio edit,0.71,0.796,-9.427,0.0554,0.00875,0.859,0.101,0.523,135.012,4
busta rhymes featuring linkin park,we made it,0.62,0.746,-6.006,0.0552,0.424,0.0,0.0684,0.191,138.454,0
craig morgan,almost home,0.525,0.481,-6.715,0.0251,0.302,0.0,0.121,0.237,75.974,6
baha men,who let the dogs out,0.869,0.887,-4.505,0.0993,0.0605,0.0,0.148,0.784,129.221,3
nordre sving,pollution rock,0.547,0.683,-7.749,0.0368,0.0236,0.0,0.093,0.888,94.937,3
john legend,ordinary people,0.469,0.132,-14.001,0.0807,0.929,0.0,0.0873,0.36,67.011,6
domu,coming back around - domu re-beat mix,0.364,0.866,-6.798,0.139,0.0134,0.00618,0.109,0.963,189.091,0
kenny chesney,living in fast forward,0.689,0.907,-5.587,0.037,0.0254,0.000732,0.138,0.912,116.968,3
faun,königin,0.602,0.328,-16.128,0.0249,0.842,0.000758,0.208,0.413,108.003,6
martina mcbride,how far,0.473,0.59,-5.373,0.0298,0.359,0.0,0.101,0.334,140.191,0
yo gotti,5 star,0.715,0.809,-5.598,0.205,0.0607,0.0,0.352,0.636,76.493,3
dj d,blow me,0.461,0.93,-8.343,0.187,0.0531,0.733,0.177,0.14,163.934,4
plan three,still broken,0.51,0.881,-4.384,0.0354,0.000591,1.46e-05,0.131,0.278,91.034,0
gary allan,life ain't always beautiful,0.481,0.508,-7.666,0.0248,0.216,0.000175,0.105,0.268,86.013,6
keith urban,kiss a girl,0.653,0.786,-5.418,0.0338,0.0103,2.19e-06,0.201,0.477,120.992,0
guru,open house,0.744,0.739,-6.272,0.307,0.119,0.0,0.106,0.678,79.245,2
charlie 3,1000 estrellas,0.473,0.722,-5.176,0.0358,0.00507,0.0,0.377,0.549,149.625,0
barenaked ladies,another postcard (chimps),0.621,0.747,-6.552,0.0782,0.00227,0.000234,0.0449,0.726,172.31,3
toby keith,as good as i once was,0.68,0.87,-4.461,0.0393,0.266,0.0,0.109,0.646,119.075,3
ll cool j,headsprung,0.718,0.786,-5.76,0.0284,0.0114,2.5e-05,0.0745,0.465,99.916,3
nikolai kapustin,polonaise brilliante,0.387,0.268,-13.996,0.0348,0.995,0.828,0.0942,0.337,113.357,1
black moth super rainbow,forever heavy,0.384,0.735,-4.856,0.0383,0.703,0.921,0.232,0.276,133.906,4
trevor rabin,treasure,0.064,0.0794,-16.971,0.0403,0.432,0.896,0.151,0.0356,63.29,1
beth hart,l.a. song,0.351,0.615,-7.621,0.0451,0.206,0.0,0.985,0.337,127.798,5
chris cagle,chicks dig it,0.596,0.921,-4.987,0.0504,0.0221,0.0,0.303,0.703,104.024,3
lali puna,nin-com-pop - two lone swordsmen - sampler version,0.726,0.294,-14.451,0.0472,0.595,0.717,0.0385,0.185,125.712,1
sky saxon,i wanna be your dog,0.598,0.782,-6.018,0.0305,0.407,6.55e-05,0.558,0.298,118.938,5
nick lachey,what's left of me,0.421,0.728,-5.644,0.035,0.136,0.0,0.136,0.311,150.12,0
whitney houston,i learned from the best,0.609,0.563,-6.284,0.0328,0.0109,7.76e-06,0.156,0.306,148.949,0
seether featuring amy lee,broken,0.448,0.61,-2.695,0.0342,0.0102,0.000491,0.135,0.214,123.762,0
simple plan,i'd do anything,0.395,0.917,-6.86,0.133,0.00143,0.0,0.261,0.563,169.088,0
dead meadow,sleepy silver door,0.365,0.632,-6.574,0.0303,0.444,0.708,0.127,0.289,129.545,4
joi cardwell,people make the world go round (boris main mix),0.792,0.637,-9.826,0.0743,0.000443,0.448,0.0698,0.366,127.989,4
heart attack,god is dead,0.343,0.972,-9.573,0.079,1.52e-06,0.51,0.0501,0.547,94.927,4
the black eyed peas,meet me halfway,0.798,0.629,-6.857,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,3
the black dahlia murder,deathmask divine,0.471,0.993,-3.738,0.191,7.36e-06,0.00216,0.0925,0.0672,113.996,0
hitman sammy sam,step daddy,0.93,0.773,-5.98,0.0457,0.00609,0.000481,0.0767,0.348,118.997,3
stein ingebrigtsen,rock and roll marionett,0.682,0.579,-7.924,0.0712,0.196,0.0,0.136,0.784,100.186,3
blink-182,i miss you,0.664,0.781,-6.547,0.0339,0.00103,5.33e-06,0.0867,0.593,110.0,3
titanix,gråt inga tårar mer,0.59,0.836,-2.805,0.0385,0.00334,0.0,0.0358,0.939,138.84,3
u2 & green day,the saints are coming,0.315,0.81,-7.026,0.0468,0.0781,0.00321,0.152,0.118,152.116,0
basement jaxx,good luck,0.577,0.936,-4.179,0.0915,0.0839,0.0,0.344,0.572,153.985,0
christina aguilera,beautiful,0.457,0.573,-3.866,0.0275,0.578,3.05e-06,0.114,0.0992,76.193,6
robin spielberg,the orange fox waits,0.441,0.0712,-21.625,0.0456,0.995,0.934,0.0917,0.157,94.35,1
java gospel,you rock my world,0.662,0.854,-5.518,0.0434,0.133,0.0,0.333,0.915,121.961,3
linkin park,shadow of the day,0.534,0.393,-7.813,0.0292,0.00479,0.0107,0.107,0.0641,110.007,0
brian mccomas,99.9% sure (i've never been here before),0.606,0.959,-3.412,0.0522,0.0714,0.0,0.236,0.734,116.014,3
montgomery gentry,some people change,0.55,0.61,-6.358,0.0388,0.0456,0.0,0.11,0.357,168.186,0
jesse mccartney,right where you want me,0.72,0.548,-4.805,0.0291,0.00269,0.000118,0.0511,0.709,99.004,3
jojo featuring bow wow,baby it's you,0.858,0.607,-4.199,0.118,0.0169,3.97e-05,0.0777,0.821,119.986,3
buddy jewell,help pour out the rain (lacey's song),0.565,0.562,-7.43,0.0339,0.263,0.0,0.0994,0.652,75.035,3
rob thomas,ever the same,0.435,0.729,-4.818,0.0307,0.0152,2.63e-05,0.11,0.524,188.017,0
carlo fashion,bombay jazz,0.65,0.72,-8.803,0.161,0.0238,0.14,0.367,0.738,154.664,3
extreme noise terror,punk fact or faction,0.173,0.997,-3.692,0.195,1.03e-05,0.631,0.324,0.0329,121.013,0
jayne county,fun in america,0.359,0.979,-6.998,0.196,0.0105,0.0,0.0763,0.256,172.611,0
incendiary,sinking,0.209,0.923,-3.286,0.0598,5.66e-05,0.0505,0.326,0.42,93.347,0
j. holiday,suffocate,0.458,0.445,-8.391,0.361,0.64,0.0,0.118,0.447,82.82,2
djako,echoes of fashion,0.71,0.787,-7.962,0.0365,0.00649,0.815,0.0609,0.422,128.05,4
jan wayne,i touch myself,0.636,0.993,-5.203,0.0508,0.00878,0.268,0.26,0.478,141.97,0
allison,baby please,0.628,0.541,-5.568,0.0246,0.292,0.0,0.0933,0.443,102.513,3
joe nichols,if nobody believed in you,0.679,0.316,-11.327,0.031,0.625,4.85e-05,0.109,0.273,127.968,6
jazkamer,the worms will get in,0.0775,0.00796,-10.458,0.0413,0.841,0.923,0.102,0.029,72.592,1
felix mendelssohn,prelude and fugue in c-minor op. 37: fugue,0.106,0.0424,-19.749,0.0365,0.887,0.899,0.134,0.0377,63.533,1
finger eleven,one thing,0.588,0.555,-9.401,0.0334,0.447,0.0,0.0806,0.445,151.991,6
stone metal fire,คนไร้ค่า,0.473,0.464,-8.112,0.0287,0.00267,0.000663,0.107,0.25,128.955,0
t.i. featuring wyclef jean,you know what it is,0.657,0.853,-4.757,0.252,0.17,0.0,0.0956,0.746,173.066,3
christina milian,am to pm,0.872,0.86,-3.488,0.131,0.158,1.41e-05,0.833,0.855,104.956,5
lily allen,the fear,0.661,0.847,-6.948,0.0404,0.419,8.82e-05,0.107,0.522,134.002,3
nausea,fallout (of our being),0.308,0.935,-7.309,0.124,0.00254,0.203,0.303,0.171,89.547,0
dierks bentley,come a little closer,0.585,0.577,-5.752,0.0228,0.0587,0.00369,0.102,0.335,80.02,3
sarcasmo,encarnar no seu corpo,0.191,0.996,-4.596,0.159,5.12e-05,0.132,0.315,0.0752,110.512,0
bilal,soul sista,0.598,0.412,-9.838,0.14,0.815,0.000352,0.114,0.431,146.039,6
jens buchert,blue aphrodite,0.569,0.463,-12.441,0.0284,0.237,0.733,0.148,0.218,109.039,4
cor veleno,il trattamento,0.803,0.821,-4.342,0.252,0.0449,0.0,0.115,0.763,100.031,3
crush 40,with me - massive power mix,0.447,0.874,-5.82,0.0457,6.52e-05,0.00078,0.0573,0.64,87.474,0
mandy moore,i wanna be with you,0.515,0.908,-4.632,0.0368,0.0158,1.88e-05,0.412,0.637,150.031,0
pretty lights,sunday school,0.729,0.746,-4.84,0.0599,0.0464,0.114,0.105,0.562,94.977,3
daft punk,one more time,0.611,0.697,-8.618,0.133,0.0193,0.0,0.332,0.476,122.752,0
kyoto jazz massive,substream,0.771,0.903,-5.688,0.0551,0.00438,0.481,0.333,0.879,123.014,3
terri clark,girls lie too,0.499,0.883,-4.742,0.0451,0.0689,0.0,0.163,0.533,138.801,0
synapscape,charity,0.645,0.984,-5.013,0.315,0.017,0.946,0.34,0.0466,132.894,4
sudha ragunathan,om namo narayana karna ranjani k.chappu ambujam krishna,0.522,0.328,-13.715,0.0394,0.944,0.0885,0.106,0.727,155.673,6
brad mehldau,airport sadness - 2008 remaster,0.444,0.0162,-27.773,0.0452,0.993,0.922,0.0873,0.079,100.364,1
scary kids scaring kids,notorious thugs,0.664,0.761,-5.809,0.07,0.015,0.0,0.618,0.345,129.939,5
nb ridaz featuring angelina,runaway,0.718,0.671,-7.517,0.113,0.377,0.0,0.114,0.552,170.012,3
the dillinger escape plan,mouth of ghosts,0.279,0.901,-7.052,0.0557,0.000529,0.118,0.37,0.268,119.95,0
d.r.i.,closet punk,0.455,0.988,-3.075,0.122,0.0128,0.983,0.359,0.484,98.85,4
the black angels,the sniper at the gates of heaven,0.311,0.709,-7.235,0.0331,0.000104,0.215,0.156,0.343,108.284,0
enrique guzman,rock de la carcel,0.592,0.418,-10.741,0.0585,0.679,0.00246,0.16,0.643,90.732,6
agoraphobic nosebleed,full metal swimsuit,0.298,0.943,-4.019,0.18,8.53e-05,0.00382,0.52,0.199,102.7,5
lou bega,"tricky, tricky",0.858,0.947,-3.557,0.235,0.125,0.0,0.0367,0.967,151.037,3
apocalyptica,hall of the mountain king,0.233,0.609,-5.852,0.0438,0.000849,0.826,0.0874,0.28,96.808,4
phaeleh,if - original mix,0.712,0.496,-13.591,0.0602,0.0338,0.801,0.108,0.15,137.002,4
john rutter,the sprig of thyme: no. 1. the bold grenadier,0.19,0.0237,-29.269,0.0397,0.991,0.0387,0.104,0.14,103.604,1
r. kelly featuring keri hilson,number one,0.65,0.813,-4.673,0.112,0.228,0.0,0.18,0.576,136.796,3
charles mingus,wednesday night prayer meeting - alternative take,0.377,0.453,-14.669,0.0636,0.459,0.00268,0.0921,0.607,126.93,6
courteeners,not nineteen forever,0.402,0.92,-2.944,0.0408,0.000174,0.0,0.0807,0.297,139.793,0
false prophets,taxidermist,0.137,0.853,-8.79,0.0972,0.000129,0.00229,0.0473,0.252,187.209,0
cassidy featuring mashonda,get no better,0.717,0.597,-7.83,0.189,0.292,0.0,0.128,0.566,95.018,3
evans blue,in a red dress and alone,0.347,0.882,-4.444,0.0799,0.000163,0.142,0.296,0.455,178.321,0
daemonia nymphe,message horn's enchanting echo,0.252,0.111,-15.312,0.0368,0.981,0.516,0.116,0.23,95.929,1
mary j. blige,no more drama,0.623,0.828,-6.265,0.212,0.509,7.77e-06,0.0946,0.592,97.926,3
plastilina mosh,peligroso pop,0.713,0.907,-4.132,0.0336,0.000468,0.00524,0.0846,0.739,135.055,3
lifehouse,broken,0.534,0.708,-5.732,0.0402,0.089,0.0,0.192,0.488,130.639,0
hot chip,boy from school,0.631,0.863,-3.963,0.0297,0.161,5.85e-05,0.0846,0.497,125.994,0
crush 40,all hail shadow,0.308,0.934,-6.939,0.0824,2.35e-06,3.69e-06,0.0896,0.419,170.009,0
50 cent,i get money,0.525,0.933,-4.673,0.356,0.159,0.000241,0.311,0.457,122.631,2
lil wayne featuring jay-z,mr. carter,0.486,0.71,-6.287,0.363,0.0445,0.0,0.35,0.472,170.86,2
chris cagle,what kinda gone,0.494,0.861,-5.236,0.0365,0.257,0.0,0.103,0.668,172.052,0
yann tiersen,la valse d'amélie - version piano,0.194,0.179,-16.836,0.0413,0.988,0.86,0.0819,0.179,177.667,1
world / inferno friendship society,tattoos fade,0.293,0.877,-6.469,0.0707,0.0813,0.0437,0.0917,0.584,69.219,0
